8070,589.25,598.96,609.52,71900000,77100000,66500000
8071,851.11,832.10,818.61,26200000,49100000,76100000
8072,132.52,145.16,169.01,-1300000,3400000,-7500000
8073,153.61,555.86,666.06,-1202000000,637500000,373800000
8074,140.48,136.89,145.24,150200000,30300000,211500000
8075,198.62,189.82,176.43,254600000,394000000,254200000
8076,538.89,531.56,518.75,100900000,130600000,132400000
8077,237.35,276.54,317.66,-72900000,36600000,52600000
8078,437.90,464.95,449.98,555400000,1262000000,1044500000
8079,967.19,938.29,952.81,71100000,56200000,53700000
8080,765.04,770.54,773.42,6200000,12700000,44500000
8081,862.16,868.37,872.36,126700000,178300000,201200000
8084,1035.65,1033.43,1007.68,153400000,318200000,356200000
8085,156.53,155.63,161.66,26200000,22400000,38600000
8086,1721.67,1956.60,2107.07,54000000,484800000,1042000000
8087,1512.59,1457.71,1441.87,151700000,129600000,153000000
8088,200.37,215.32,217.31,104900000,443000000,329900000
8089,483.24,495.65,516.53,83700000,17400000,238600000
8090,126.68,134.34,135.85,73300000,84700000,85200000
8091,346.91,381.96,453.79,-48200000,29000000,-5800000
8092,2383.35,2341.36,2308.87,171000000,181500000,190500000
8093,411.84,572.48,631.71,-296500000,-4400000,56000000
8094,154.39,199.38,220.04,-22000000,7900000,-1700000
8095,344.10,348.41,353.26,22400000,7100000,-29000000
8096,1002.67,964.26,869.46,215500000,343100000,153800000
8097,589.89,621.24,672.50,191100000,117900000,239800000
8098,832.96,946.70,1086.46,94100000,167300000,81400000
8101,127.64,129.07,136.91,52500000,37300000,-196200000
8103,159.30,176.12,186.30,50400000,117400000,114100000
8104,627.86,610.76,812.95,27000000,-152800000,19500000
8105,78.11,60.53,76.20,96900000,103200000,-44700000
8107,1.21,1.26,7.70,-93400000,-253400000,-62400000
8108,1126.44,1081.68,1082.57,147200000,117300000,121100000
8109,158.01,341.20,490.65,-46700000,-10700000,7900000
8111,159.97,152.70,290.47,101700000,-750600000,-41500000
8112,1479.02,1697.81,1824.22,-980200000,131700000,441800000
8113,1956.09,1891.01,1895.08,900500000,1137800000,1503700000
8114,486.27,475.48,477.85,138000000,115400000,203900000
8115,215.60,197.74,195.04,50500000,13400000,30100000
8117,511.85,477.61,470.76,89100000,63700000,59900000
8118,713.89,714.16,717.62,30900000,47400000,36700000
8119,367.73,347.41,355.80,32300000,34400000,28500000
8120,421.50,464.05,455.47,7900000,24100000,10100000
8123,274.41,249.91,235.77,73600000,58800000,244400000
8125,1493.38,1428.84,1451.05,128600000,224800000,241200000
8127,937.45,914.12,879.78,120100000,161600000,157500000
8128,39.89,49.17,64.51,-27300000,-10900000,5700000
8129,1104.62,1148.65,1094.72,-417400000,475500000,393200000
8130,2911.35,2908.19,2951.60,401400000,169800000,316700000
8131,863.54,864.16,883.53,175100000,113900000,233000000
8132,620.94,628.27,653.64,76300000,141000000,417500000
8133,687.02,814.62,828.41,403600000,270600000,462200000
8134,233.06,294.64,307.41,-332600000,21500000,42200000
8135,472.84,487.36,499.84,1000000,3600000,42400000
8136,133.05,181.41,195.43,-188500000,140500000,158100000
8137,709.53,786.37,789.77,-31800000,80700000,115100000
8138,487.44,498.37,526.94,24300000,30100000,21200000
8139,919.12,938.78,943.16,-26300000,10100000,32500000
8140,3102.97,3088.49,3044.28,297400000,549900000,532400000
8141,1637.20,1662.82,1563.08,64300000,245200000,258700000
8142,363.89,389.64,398.38,-76800000,12100000,46600000
8143,350.69,388.45,405.64,-61700000,-9800000,14200000
8144,1560.63,1593.92,1668.19,-600000,18000000,47200000
8145,664.15,668.74,715.61,21200000,-4900000,15700000
8146,2.14,30.04,33.59,-557300000,-61200000,29700000
8147,638.99,662.66,617.08,12500000,48400000,44700000
8148,1403.69,1238.77,1243.11,92500000,78000000,96400000
8150,1781.99,1744.97,1718.25,173400000,240600000,313100000
8151,1082.83,1129.25,1143.85,72800000,188700000,197400000
8152,784.85,869.69,878.26,-89400000,74400000,101100000
8153,1076.19,1092.32,1137.84,13300000,-62600000,17000000
8154,1241.14,1452.65,1435.63,-435800000,250000000,252500000
8155,1539.37,1552.13,1473.01,39000000,339600000,270800000
8157,794.54,780.18,727.52,57600000,104600000,69400000
8158,556.86,588.70,648.52,94900000,100600000,88000000
8159,1483.09,1483.26,1493.53,200000,177500000,206700000
8160,1227.96,1283.90,1273.68,-65100000,122500000,162000000
8163,369.30,406.89,423.49,-72100000,7600000,69900000
8165,943.99,1186.32,1185.68,-615500000,233500000,314200000
8166,212.36,212.42,202.77,19000000,48500000,158100000
8167,371.38,303.57,273.21,190800000,133300000,80100000
8168,578.16,592.14,624.67,221100000,357400000,311300000
8170,1533.28,1592.05,1684.02,-1000000,10500000,559800000
8171,521.89,512.71,517.30,59500000,22200000,101600000
8173,748.15,720.43,711.26,338800000,160900000,224900000
8174,517.15,503.70,530.37,148600000,51000000,149600000
8175,933.45,1019.06,1141.72,-401600000,-484500000,207700000
8178,460.93,411.82,375.33,614700000,454400000,358500000
8179,1054.99,1101.34,1120.37,-28000000,49300000,61000000
8181,387.24,404.09,409.19,-29900000,11800000,11500000
8182,799.80,800.52,814.09,120400000,100500000,58400000
8184,3222.23,3156.13,2992.87,660800000,1086200000,694000000
8185,1496.60,1537.73,1578.77,21800000,225000000,-27700000
8186,1886.37,2104.65,2039.42,-53000000,279900000,339700000
8187,115221.85,145130.53,144960.86,-195800000,14100000,28400000
8190,776.53,806.46,813.35,-4900000,69800000,-429900000
8191,1932.34,1899.39,1927.87,85500000,-1300000,118400000
8192,35.75,82.01,80.96,-635900000,30000000,162900000
8193,145.16,160.44,195.46,-17700000,-26800000,42300000
8194,798.72,730.34,682.30,545000000,427800000,164000000
8196,515.36,569.71,571.52,-242700000,184200000,142800000
8198,2056.38,1965.28,1859.12,229500000,252700000,259800000
8200,407.62,531.10,552.50,-255400000,-9800000,2800000
8201,235.97,229.58,566.13,37600000,-1303400000,-449300000
8202,34.55,242.07,335.37,-1185200000,-807900000,-344100000
8203,640.81,782.71,773.91,-507800000,65500000,11000000
8205,174.82,158.61,175.16,114300000,33500000,64800000
8206,9.01,19.48,64.65,-224300000,-847700000,-347100000
8207,374.58,381.45,380.91,-12300000,7700000,-178800000
8208,584.13,595.64,592.53,11300000,49200000,48100000
8209,472.38,549.49,572.93,-109500000,-20400000,-90100000
8211,371.34,389.24,388.39,-18900000,19500000,13700000
8214,2131.36,2083.36,2019.88,-1700000,466000000,308500000
8215,205.65,239.62,254.19,-45500000,12300000,12500000
8216,13.25,11.86,5.79,7100000,-114500000,-81700000
8217,1692.08,1621.78,1557.08,455000000,453100000,395300000
8218,1805.44,1749.79,1671.69,486900000,680700000,831200000
8219,3368.72,3327.46,3333.27,624500000,585100000,1090200000
8225,404.17,402.71,400.96,3500000,4300000,2600000
8226,323.29,354.17,497.10,-49500000,-189900000,8800000
8227,4639.45,4255.70,3861.63,1869800000,2041600000,1898500000
8228,684.90,668.45,701.58,65100000,-3000000,96100000
8229,569.99,565.29,567.95,51300000,34800000,-315600000
8230,305.60,308.21,330.09,15900000,6100000,4400000
8233,709.82,741.53,753.81,354200000,1066400000,1762000000
8236,37.16,-2.01,1.41,-50900000,13900000,490600000
8237,218.82,258.43,277.08,-180800000,33900000,-122700000
8242,692.09,740.68,718.83,500600000,554900000,1136400000
8244,70.37,73.40,79.66,18400000,19500000,268300000
8245,319.95,322.48,310.66,10000000,78400000,-202500000
8246,220.56,227.80,191.86,-33400000,58100000,72200000
8247,470.35,599.42,649.70,-254000000,-26500000,-42500000
8248,489.65,601.80,607.71,-624400000,-7500000,34600000
8249,1388.36,1413.29,1353.34,2900000,180100000,170400000
8251,922.56,894.04,857.72,400400000,484100000,363300000
8252,1005.20,1022.03,1056.17,712300000,1408200000,-33800000
8253,1686.70,2006.89,1945.22,-4497200000,2457800000,1022100000
8254,119.69,225.35,291.19,-299400000,-112900000,16400000
8255,917.01,912.63,893.22,54700000,76300000,8300000
8256,393.71,389.11,370.10,43200000,69200000,59500000
8257,341.61,219.67,1027.17,10600000,-63300000,3300000
8258,249.09,238.95,363.62,287700000,-2374400000,1167300000
8260,57.77,99.97,77.31,-484600000,259800000,-108800000
8263,757.78,927.19,755.11,-3260400000,3313600000,3913500000
8266,1203.43,1178.88,1161.39,33800000,173900000,79300000
8267,702.46,721.51,786.63,1661500000,282100000,2445200000
8270,925.83,806.52,823.95,2667800000,658800000,719400000
8273,982.06,803.05,1684.38,1847700000,1063900000,945200000
8274,297.17,280.08,261.46,206500000,198700000,172100000
8275,525.87,774.33,810.79,-269700000,1500000,-100700000
8276,1700.97,1656.95,1617.60,442600000,518300000,613200000
8278,1498.38,1527.43,1542.11,-22400000,172800000,178600000
8279,1574.50,1416.04,1446.09,392800000,378900000,362100000
8281,1814.59,1745.05,1647.79,416800000,600900000,539400000
8282,1996.92,1900.73,1666.51,675800000,695900000,668000000
8285,273.09,302.28,327.48,-49800000,53900000,43900000
8287,1189.57,1122.56,1055.59,428500000,386500000,307300000
8289,1191.93,1206.22,1275.53,54500000,,-387900000
8291,190.09,215.28,287.50,-133300000,-56600000,-210000000
8293,2443.70,2620.71,3085.26,206700000,155500000,202500000
8298,428.36,437.67,393.77,-600000,32500000,28300000
8301,,,,,,
8303,286.68,372.44,319.68,-15704800000,5320300000,-4196000000
8304,233.51,357.39,367.86,-24528100000,353800000,8216800000
8306,606.40,619.11,579243.59,29998800000,41688300000,47389300000
8308,-530.04,-53005.27,-103901.93,17410500000,62467400000,41912300000
8309,358.58,386.22,191.69,705200000,17941000000,1915600000
8316,3389.38,339454.71,342382.75,10346800000,8297500000,36353500000
8324,534.24,580.92,624.97,632600000,886700000,829600000
8325,235.84,249.88,308.60,-879500000,453400000,501500000
8327,287.46,304.12,316.85,868200000,1936100000,2287700000
8328,711.67,704990.89,697278.48,499900000,912600000,859900000
8331,566.10,614.31,636.28,1132400000,4467800000,5013100000
8332,489.39,511.83,514.37,865300000,6646800000,6580000000
8333,479.03,545.34,645.03,505100000,1294000000,2618600000
8334,646.89,705.01,767.71,1038900000,2034900000,1906500000
8336,4239.93,4541.84,4705.71,-411400000,1096900000,1175800000
8337,308.45,635.23,730.35,-868300000,975500000,917600000
8338,473.01,794.98,859.63,-992800000,352100000,637600000
8339,1920.85,2340.02,2427.84,-1189200000,435400000,844000000
8341,770.14,899.58,985.11,774500000,1222700000,1016100000
8342,348.28,455.58,506.30,-1321200000,126700000,474300000
8343,563.72,656.65,722.33,-206100000,346100000,494500000
8344,535.37,639.35,716.93,-588700000,482700000,511600000
8345,6558.92,8084.29,9255.29,-466000000,481900000,610600000
8346,519.15,551.71,575.66,189800000,459000000,610000000
8347,231.12,335.61,381.93,-753600000,114000000,240100000
8349,207.54,226.63,248.12,5900000,102700000,82900000
8350,276.75,466.59,524.67,-2687000000,196700000,481300000
8354,554.21,559.54,,118700000,3404600000,
8355,903.32,997.20,1077.85,1280600000,3520100000,3626300000
8356,496.09,608.40,734.31,-954500000,1035700000,1367700000
8358,716.01,690.17,673.40,1062400000,1788200000,2007900000
8359,735.55,840.64,946.20,39400000,1902900000,2223500000
8360,795.72,875.08,996.52,602100000,467800000,771800000
8361,454.54,537.74,641.48,-745000000,695400000,757900000
8362,343.45,388.41,388.43,-833300000,208300000,340400000
8363,512.35,592.73,618.19,-999400000,356200000,280100000
8364,6110.52,6636.06,7060.92,-627600000,165700000,302900000
8365,310.07,450.69,498.11,-415000000,7100000,33300000
8366,737.43,882.41,984.25,-1660400000,330000000,857000000
8367,491.99,621.67,725.94,-2234900000,504900000,632700000
8368,772.42,886.70,990.18,361000000,885100000,948300000
8369,979.55,1360.47,1360.23,1003000000,2081100000,2029400000
8372,151.15,181.95,200.71,16900000,224500000,1070800000
8374,524.85,621.23,733.41,127200000,561600000,561300000
8375,60.55,1423.88,4220.33,-3723400000,-5501500000,603300000
8377,133.80,132.41,134.92,1292300000,706200000,600000
8379,379.67,415.50,480.74,744500000,2124200000,2017600000
8381,1410.76,1470.97,1476.66,762000000,742700000,1132200000
8382,1446.78,1581.80,1767.54,733100000,1785700000,1849100000
8383,275.37,343.33,398.31,-72500000,112700000,96900000
8385,971.99,1133.13,1228.80,1130200000,1829500000,1653300000
8386,609.40,727.20,800.37,-206100000,1026500000,1395400000
8387,349.50,492.18,556.20,-2164100000,364500000,537800000
8388,576.89,660.69,698.87,189900000,829900000,891600000
8390,1031.85,1062.85,1124.53,646800000,875000000,914400000
8392,690.54,980.57,1051.13,-2320700000,564500000,712500000
8393,407.68,585.73,668.56,-2185800000,226800000,447700000
8394,819.79,881.66,955.61,460700000,727100000,856400000
8395,485.84,503.10,489.60,4700000,768500000,489900000
8396,500.62,648.55,751.95,-1416100000,156800000,643300000
8397,4485.23,4380.17,4649.83,289000000,582400000,638000000
8398,382.99,478.64,530.85,-276500000,71600000,69500000
8399,1845.73,1718.16,1690.99,334700000,139100000,582300000
8403,515.43,608.96,713.90,3893600000,6992400000,8181300000
8404,10.56,43.13,48.77,-2784200000,8676400000,6881700000
8409,4691.36,615660.54,602561.43,-1877600000,776000000,913000000
8410,80610.55,72930.25,63317.15,1698800000,1383000000,1266700000
8411,236.36,220538.65,183338.04,37881500000,81100200000,123971000000
8415,139.23,138.75,131.04,318600000,232200000,794600000
8416,248.80,341.88,434.27,-850500000,-700400000,11200000
8418,1431.22,1427.24,1426.47,445400000,355700000,435600000
8423,25922.41,52129.39,46476.67,-472100000,79300000,62400000
8424,2371.25,2275.17,2254.61,681400000,598700000,1122300000
8425,1359.82,1376.15,1280.07,204300000,802500000,709800000
8426,-817.06,5362.28,5395.92,-785300000,87700000,126600000
8439,1030.88,995.28,973.53,452400000,501800000,622900000
8458,551.19,72011.74,96392.71,-587900000,-559600000,462200000
8462,25275.82,50929.40,75716.66,-82100000,-80000000,-7400000
8473,16885.74,14250.03,13869.70,-1210800000,1122500000,3845000000
8489,44.96,14.77,35.13,42100000,-31200000,-118700000
8493,708.31,1050.67,1035.93,-510000000,16900000,-563600000
8508,247.02,238.23,235.12,27200000,11200000,-310800000
8511,1132.09,1033.95,1033.56,265700000,493800000,678500000
8512,332.45,707.23,714.46,-1373500000,41200000,63800000
8513,675.38,764.64,762.90,9000000,9600000,7800000
8514,233.90,341.98,706.40,-93700000,-325000000,-203600000
8515,1663.24,1928.02,1800.60,965700000,2706900000,-35939900000
8518,116.28,466.28,504.27,-3592000000,325700000,365400000
8519,846.03,835.84,834.68,110600000,86300000,124800000
8520,187.40,268.48,193.72,-460000000,-364000000,-624600000
8521,353.69,410.18,458.35,38400000,-393700000,88400000
8522,722.64,832.89,966.76,220300000,758700000,750500000
8527,12758.28,14919.65,17259.10,197900000,457700000,784800000
8528,41.15,97.18,120.49,-580600000,70600000,344000000
8529,183.10,370.58,453.21,-2765800000,103100000,362300000
8530,336.53,414.57,467.82,-217000000,396900000,561500000
8536,425.28,474.26,488.86,-912100000,660400000,761300000
8537,543.95,567.41,625.92,116100000,218800000,223200000
8540,618.72,720.14,822.52,17100000,31100000,61700000
8541,394.32,424.36,446.80,-312100000,273000000,512100000
8542,283.35,283.35,284.27,20100000,109900000,-149300000
8543,212.43,237.81,241.31,-885000000,422900000,557700000
8544,582.32,602.69,575.46,562100000,1411700000,1388000000
8545,142.18,214.46,205.76,-2481500000,1207400000,1107300000
8550,884.66,993.99,1104.87,-1299200000,543900000,638400000
8551,5399.53,6683.66,7139.37,-588900000,113600000,296900000
8552,-17.69,4.09,26.06,229000000,331000000,567600000
8554,161.35,343.68,436.61,-1880000000,77000000,123800000
8556,946.35,1063.58,1170.09,-445600000,-272100000,417900000
8558,84.59,94.06,135.53,-388200000,-42400000,-2815300000
8559,-96.47,-62.72,-52.34,9800000,120600000,-772900000
8560,256.56,453.93,552.79,-416500000,33400000,106500000
8561,719.93,851.99,953.97,-709300000,50600000,213500000
8562,93.21,104.27,120.92,-328600000,104300000,162000000
8563,147.51,185.45,224.84,-185800000,125100000,384200000
8564,1071.14,3115.59,3221.09,-25693300000,1306400000,-48137700000
8566,2885.48,2734.28,2526.28,611700000,758500000,823300000
8568,104.75,114.44,384.37,-207800000,-1752300000,-3994100000
8570,924.97,909.24,869.25,1219200000,1410600000,1790200000
8571,21.89,213.46,27.66,-4642400000,-4561500000,6400000
8572,2801.62,2871.10,2823.24,1692800000,3351800000,-43946300000
8574,1703.13,2775.92,2841.19,-12996900000,628400000,-37494000000
8577,20.35,285.19,550.49,-2912100000,-2909500000,-2397800000
8579,883.62,881.56,1042.28,496500000,-472000000,1087400000
8584,543.78,559.32,707.61,154100000,-997100000,283500000
8585,-294.49,-318.55,-549.18,1257300000,1214200000,-46093400000
8586,1886.82,1808.08,1806.58,1385200000,824000000,1099700000
8588,342.14,515.75,564.91,-2358700000,191200000,8400000
8589,-963.07,-943.75,-1011.11,238300000,642000000,-2794000000
8591,4849.75,5458.59,5090.42,1746700000,7192200000,6720500000
8593,3570.57,3465.99,2339.26,1386400000,2423500000,1645300000
8594,467.26,525.17,496.80,-30300000,57200000,20400000
8595,1875.96,2662.97,2945.24,-1719000000,561300000,950800000
8596,495.55,463.24,290.02,70900000,649800000,356300000
8597,20831.45,20975.05,20260.64,33600000,1460700000,1153500000
8601,446.40,474.64,518.36,8500000,3898900000,7487400000
8604,466.99,740.17,772.51,-39371200000,5398500000,15823500000
8606,304.08,342.08,355.09,-1313000000,810400000,1957400000
8607,66.94,90.90,92.37,-2499900000,516200000,1208200000
8609,347.57,364.47,393.87,404000000,284500000,163500000
8613,590.50,658.40,746.79,-238100000,113200000,396300000
8614,369.56,416.84,427.83,-319100000,257000000,261200000
8616,381.30,396.51,386.17,10900000,932100000,1029600000
8617,185.40,191.62,198.48,7000000,14100000,22800000
8622,403.15,455.64,473.60,-393600000,153000000,182800000
8624,634.18,767.39,818.56,-471100000,110800000,384500000
8625,458.52,512.35,545.66,-61600000,95000000,174200000
8628,268.82,300.78,279.48,691300000,1277100000,1344900000
8634,,,,,,
8640,,,,,,
8648,,,,,,
8657,,,,,,
8665,,,,,,
8666,,,,,,
8675,,,,,,
8678,,,,,,
8681,,,,,,
8682,,,,,,
8683,,,,,,
8685,,,,,,
8686,,,,,,
8689,,,,,,
8692,1181.13,1525.59,1625.30,-154000000,43900000,74900000
8697,163790.59,149654.65,135893.25,631800000,605400000,480600000
8698,16701.36,16477.38,16282.95,299200000,1034500000,1127300000
8699,537.73,582.31,596.21,-205700000,-39900000,-120000000
8700,144.04,273.38,401.88,-256600000,-251200000,-51100000
8702,958.70,1674.67,1610.52,-512800000,43900000,-2500000
8703,37512.05,39414.18,38509.47,364300000,600600000,608800000
8704,19464.34,23893.59,23279.57,-102500000,19900000,600000
8705,1544.54,1524.09,1391.33,30900000,8300000,-179000000
8706,868.55,941.21,944.79,-145800000,175200000,287700000
8707,1232.67,1300.45,1296.14,-75100000,172500000,233700000
8708,927.05,1069.16,1212.32,-659200000,115900000,256200000
8709,158544.01,187126.34,214318.05,-183100000,-135900000,14900000
8710,,,,,,
8711,603.89,162048.31,102737.20,144800000,83600000,11900000
8725,1824.64,,,3468900000,,
8728,64486.99,64641.10,45964.87,2600000,54100000,54700000
8729,102267.69,102021.00,91892.82,706100000,662000000,653600000
8732,14654.43,22792.15,69476.23,97100000,59400000,285800000
8734,30692.89,28319.61,22174.84,28800000,-6200000,-1500000
8735,35999.03,65144.63,67712.79,-89400000,-9100000,-20400000
8737,132.14,214.00,362.09,-261700000,-254800000,-107200000
8738,63.55,59.27,56.85,45300000,17500000,-345300000
8739,13042.17,18046.12,19928.95,-766200000,54900000,185000000
8740,799.21,867.36,1006.23,-29600000,-61200000,-62900000
8742,1153.07,1259.34,1555.81,-92500000,-218700000,-111500000
8744,1394.80,1235.24,1286.79,200700000,-12900000,-52000000
8746,606.34,738.02,669.90,-189500000,141800000,124500000
8747,1233.58,1273.95,1204.99,-39300000,86100000,61100000
8749,820.28,1078.46,1117.41,-362800000,68300000,175400000
8754,461.01,704.15,955.82,1011100000,787700000,1342500000
8755,624.38,1090.78,1496.97,-7394300000,4466700000,4815900000
8759,485.73,719.51,970.16,-673800000,645000000,625900000
8761,397.23,600.59,855.93,-955000000,717100000,1887400000
8763,82.32,261.08,407.16,-5897700000,611300000,800500000
8766,3209.47,3120.84,3103.86,11719700000,7038500000,29283800000
8767,104508.93,124697.13,130299.71,-73300000,10500000,45600000
8769,5682.55,3975.89,3326.79,27100000,9200000,10000000
8771,92078.85,78607.66,69440.91,27200000,18500000,16400000
8772,153283.74,140775.32,382227.82,172100000,185700000,144300000
8774,85124.20,139738.25,167214.38,83700000,63400000,54200000
8783,60361.87,75168.15,73736.54,-25700000,4800000,13900000
8787,818.20,756.84,675.10,143700000,174500000,180900000
8789,4061.40,14754.25,20743.47,-1292400000,-605600000,180600000
8793,2621.26,2879.86,2754.65,-375000000,394600000,407400000
8795,2372.04,2402.41,2402.14,1602800000,1616600000,1358800000
8798,34495.76,31688.21,38836.76,37500000,-47600000,23800000
8801,906.41,925.65,957.32,4160100000,3298500000,4173700000
8802,789.71,819.06,824.21,5119600000,5963100000,5165800000
8803,454.41,458.25,458.04,116100000,369100000,450500000
8804,673.00,674.89,640.35,931900000,1869800000,1531000000
8806,948.41,961.14,970.51,478300000,663900000,469400000
8809,775.31,769.72,749.71,121900000,224700000,208000000
8810,2457.09,2333.01,2175.44,31300000,34200000,35300000
8815,324.10,319.14,291.56,902700000,2361900000,1380400000
8818,774.18,775.69,800.19,143000000,234100000,230700000
8821,2872.27,2764.84,2666.01,258800000,254200000,240800000
8830,874.03,836.68,805.91,4617600000,5817800000,4725100000
8833,411.61,403.34,416.09,132900000,168000000,147700000
8834,23.56,-94.13,-176.57,597300000,1087400000,1179700000
8835,124.45,126.12,132.65,20100000,-63000000,-22900000
8836,-15.07,-4.61,6.37,-439600000,-584600000,-3737500000
8838,515.38,688.87,628.15,-989800000,484000000,367800000
8839,6.86,61.57,50.18,-1026300000,269800000,257900000
8840,57.75,226.96,158.62,-4960400000,1739200000,3150300000
8841,477.79,465.04,456.57,264600000,240000000,224800000
8842,363.86,367.38,351.47,117200000,125600000,119800000
8844,-509.42,271.78,146.09,-9120400000,1937200000,1450900000
8848,991.25,1005.07,1052.81,911600000,316400000,3959700000
8850,236.65,231.84,251.35,43000000,72800000,67200000
8851,154.17,279.82,230.97,-264600000,128000000,120300000
8854,264.74,294.81,300.93,-19000000,9800000,36900000
8858,-123.09,-293.32,-320.21,55000000,42100000,163500000
8860,430.66,401.89,374.88,119200000,180600000,72300000
8864,813.03,775.46,740.96,311000000,291100000,280100000
8866,134.45,1073.41,992.55,-1139800000,142400000,126900000
8869,858.03,1541.14,1418.04,-1622600000,353500000,400600000
8870,2087.06,2090.02,1832.06,323600000,1031900000,922000000
8871,2685.32,2517.41,2219.27,848600000,1313300000,1279500000
8872,1147.47,1158.99,1134.98,40900000,89900000,67600000
8874,-4.13,1185.05,1216.42,-5525100000,283000000,723200000
8875,871.88,1420.68,1464.71,-1428400000,26800000,271500000
8876,589.29,545.78,523.64,127800000,72800000,99100000
8877,1540.47,1651.42,1487.01,-117800000,308400000,292700000
8878,1361.39,1300.76,914.33,618500000,448200000,361000000
8879,436.67,455.26,1191.74,38100000,546300000,574800000
8880,1106.01,1095.38,1103.47,66000000,69400000,500300000
8881,979.85,1598.75,1585.12,-1411800000,75800000,365500000
8885,31680.50,88727.65,74121.38,-109700000,31400000,35600000
8886,219262.90,222973.77,192294.13,11200000,57100000,48500000
8887,140530.88,158425.85,162864.99,-74600000,9900000,-13300000
8888,140779.80,119062.51,95888.43,517000000,433100000,353100000
8889,5158.36,1887.32,11248.43,331500000,-702100000,-191700000
8890,34761.85,80433.14,75206.08,-2081500000,275000000,989800000
8891,97711.93,175935.11,197150.98,-133200000,-28500000,25300000
8892,57804.47,128632.61,107693.59,-1197200000,446000000,382000000
8893,27.54,610.69,574.83,-1883800000,203200000,223700000
8894,177.81,117755.53,114842.10,-1240300000,85500000,194800000
8895,391.66,590.33,553.22,-1204700000,381400000,817200000
8897,331.40,1132.91,967.36,-1281700000,330100000,311100000
8898,120311.28,127991.81,598729.07,50400000,67200000,70300000
8899,3298.95,2462.37,1844.09,1024300000,591700000,399400000
8900,-820.76,1887.87,11208.47,-119100000,-70700000,5400000
8902,-12591.47,82257.23,52471.10,-6396100000,763100000,779600000
8903,120252.17,109807.58,70807.32,46600000,92600000,-17000000
8904,109330.69,107059.94,95983.83,97700000,172100000,163100000
8905,764.58,671.28,985.21,2061200000,1727300000,1201600000
8907,4171.62,48935.12,40978.15,-1387300000,313500000,346800000
8908,409.93,372.05,312.72,57700000,61400000,28500000
8909,15484.01,112121.26,113827.07,-378000000,1500000,53600000
8910,14514.35,40869.07,38519.24,-1279200000,246600000,215500000
8912,4774.84,6352.79,8910.75,-35400000,-49600000,4400000
8913,11.02,38061.31,63573.05,-1120200000,-521100000,54300000
